Seed,Algorithm,Feature_Metric,Num_Clusters_Target,Num_Clusters_Found,Cluster_Color_Percentage,Silhouette,ARI,NMI,Max_Color_Separation
29,kmeans,boc(euclidean),6,6,"{1: {'Blue': '43.27%', 'blue': '46.04%', 'green': '3.40%', 'red': '3.66%', 'white': '0.00%', 'yellow': '3.63%'}, 2: {'Blue': '3.12%', 'blue': '2.48%', 'green': '3.21%', 'red': '2.98%', 'white': '2.39%', 'yellow': '85.82%'}, 3: {'Blue': '3.09%', 'blue': '3.35%', 'green': '2.82%', 'red': '85.73%', 'white': '2.66%', 'yellow': '2.34%'}, 4: {'Blue': '2.80%', 'blue': '3.23%', 'green': '2.91%', 'red': '3.28%', 'white': '85.14%', 'yellow': '2.64%'}, 5: {'Blue': '39.95%', 'blue': '43.30%', 'green': '0.00%', 'red': '0.13%', 'white': '16.62%', 'yellow': '0.00%'}, 6: {'Blue': '3.20%', 'blue': '2.84%', 'green': '85.70%', 'red': '2.58%', 'white': '2.63%', 'yellow': '3.05%'}}",0.6972746099431283,0.8183300823551447,0.8899575913287092,83.43276732446077
30,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.01%', 'blue': '3.20%', 'green': '2.47%', 'red': '2.62%', 'white': '3.54%', 'yellow': '85.15%'}, 2: {'Blue': '3.39%', 'blue': '2.87%', 'green': '2.40%', 'red': '85.37%', 'white': '2.59%', 'yellow': '3.39%'}, 3: {'Blue': '44.06%', 'blue': '45.45%', 'green': '3.89%', 'red': '3.38%', 'white': '3.22%', 'yellow': '0.00%'}, 4: {'Blue': '2.74%', 'blue': '2.90%', 'green': '2.95%', 'red': '2.74%', 'white': '85.88%', 'yellow': '2.79%'}, 5: {'Blue': '3.67%', 'blue': '2.58%', 'green': '85.05%', 'red': '2.63%', 'white': '2.86%', 'yellow': '3.21%'}, 6: {'Blue': '40.54%', 'blue': '42.79%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '16.67%'}}",0.6898492311574803,0.8163142175784851,0.8923646897486612,83.13502327987585
31,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.71%', 'blue': '3.53%', 'green': '3.10%', 'red': '85.63%', 'white': '2.27%', 'yellow': '2.76%'}, 2: {'Blue': '44.38%', 'blue': '45.45%', 'green': '3.56%', 'red': '3.66%', 'white': '2.94%', 'yellow': '0.00%'}, 3: {'Blue': '2.94%', 'blue': '2.84%', 'green': '3.08%', 'red': '2.64%', 'white': '3.18%', 'yellow': '85.32%'}, 4: {'Blue': '2.41%', 'blue': '2.31%', 'green': '85.60%', 'red': '3.43%', 'white': '3.23%', 'yellow': '3.02%'}, 5: {'Blue': '3.01%', 'blue': '2.48%', 'green': '3.28%', 'red': '2.31%', 'white': '85.58%', 'yellow': '3.34%'}, 6: {'Blue': '36.96%', 'blue': '46.37%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '16.67%'}}",0.6954843754339,0.8179562550183427,0.8909135212228769,83.35752298016448
32,kmeans,boc(euclidean),6,6,"{1: {'Blue': '45.02%', 'blue': '44.57%', 'green': '0.00%', 'red': '3.48%', 'white': '3.70%', 'yellow': '3.23%'}, 2: {'Blue': '2.34%', 'blue': '2.76%', 'green': '3.51%', 'red': '85.59%', 'white': '2.76%', 'yellow': '3.04%'}, 3: {'Blue': '2.95%', 'blue': '2.36%', 'green': '86.50%', 'red': '2.52%', 'white': '3.05%', 'yellow': '2.62%'}, 4: {'Blue': '2.60%', 'blue': '2.49%', 'green': '2.82%', 'red': '2.38%', 'white': '3.48%', 'yellow': '86.24%'}, 5: {'Blue': '2.85%', 'blue': '3.22%', 'green': '3.01%', 'red': '3.06%', 'white': '85.18%', 'yellow': '2.69%'}, 6: {'Blue': '42.88%', 'blue': '40.35%', 'green': '16.65%', 'red': '0.13%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6898346176577222,0.8042600348257141,0.8858319823938572,84.14568826995179
33,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.45%', 'blue': '2.84%', 'green': '2.64%', 'red': '2.79%', 'white': '2.59%', 'yellow': '85.70%'}, 2: {'Blue': '43.84%', 'blue': '45.93%', 'green': '0.00%', 'red': '3.49%', 'white': '3.61%', 'yellow': '3.14%'}, 3: {'Blue': '3.43%', 'blue': '3.12%', 'green': '2.75%', 'red': '85.41%', 'white': '1.92%', 'yellow': '3.37%'}, 4: {'Blue': '2.87%', 'blue': '3.02%', 'green': '3.18%', 'red': '2.77%', 'white': '85.30%', 'yellow': '2.87%'}, 5: {'Blue': '2.81%', 'blue': '2.96%', 'green': '85.46%', 'red': '2.91%', 'white': '2.96%', 'yellow': '2.91%'}, 6: {'Blue': '33.15%', 'blue': '50.21%', 'green': '16.64%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6915617498085769,0.8110957592971236,0.8905819474610797,83.48909657320871
34,kmeans,boc(euclidean),6,6,"{1: {'Blue': '2.83%', 'blue': '2.98%', 'green': '3.09%', 'red': '85.65%', 'white': '2.73%', 'yellow': '2.73%'}, 2: {'Blue': '47.33%', 'blue': '42.33%', 'green': '3.51%', 'red': '0.00%', 'white': '3.81%', 'yellow': '3.03%'}, 3: {'Blue': '3.12%', 'blue': '2.95%', 'green': '85.42%', 'red': '2.56%', 'white': '3.39%', 'yellow': '2.56%'}, 4: {'Blue': '2.73%', 'blue': '2.94%', 'green': '2.99%', 'red': '3.57%', 'white': '85.04%', 'yellow': '2.73%'}, 5: {'Blue': '2.94%', 'blue': '3.41%', 'green': '2.63%', 'red': '2.74%', 'white': '2.79%', 'yellow': '85.49%'}, 6: {'Blue': '44.87%', 'blue': '38.46%', 'green': '0.00%', 'red': '16.67%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6812486303779233,0.789125177016903,0.8824152374277966,82.92181069958848
35,kmeans,boc(euclidean),6,6,"{1: {'Blue': '44.61%', 'blue': '41.67%', 'green': '3.16%', 'red': '3.56%', 'white': '3.75%', 'yellow': '3.25%'}, 2: {'Blue': '3.33%', 'blue': '3.33%', 'green': '2.67%', 'red': '85.48%', 'white': '2.42%', 'yellow': '2.77%'}, 3: {'Blue': '2.52%', 'blue': '2.52%', 'green': '2.99%', 'red': '2.63%', 'white': '85.87%', 'yellow': '3.47%'}, 4: {'Blue': '3.28%', 'blue': '2.99%', 'green': '3.18%', 'red': '2.60%', 'white': '2.94%', 'yellow': '85.01%'}, 5: {'Blue': '3.64%', 'blue': '2.63%', 'green': '85.20%', 'red': '3.08%', 'white': '2.75%', 'yellow': '2.69%'}, 6: {'Blue': '51.52%', 'blue': '48.35%', 'green': '0.00%', 'red': '0.13%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6871537033605252,0.8010812952843386,0.8860445594712064,83.35084033613444
36,kmeans,boc(euclidean),6,6,"{1: {'Blue': '45.38%', 'blue': '41.14%', 'green': '3.26%', 'red': '2.97%', 'white': '3.95%', 'yellow': '3.30%'}, 2: {'Blue': '3.13%', 'blue': '3.03%', 'green': '2.65%', 'red': '85.46%', 'white': '3.27%', 'yellow': '2.46%'}, 3: {'Blue': '2.95%', 'blue': '2.67%', 'green': '85.76%', 'red': '2.76%', 'white': '2.91%', 'yellow': '2.95%'}, 4: {'Blue': '3.09%', 'blue': '2.28%', 'green': '3.20%', 'red': '2.77%', 'white': '2.61%', 'yellow': '86.05%'}, 5: {'Blue': '2.60%', 'blue': '3.46%', 'green': '2.65%', 'red': '2.98%', 'white': '85.77%', 'yellow': '2.54%'}, 6: {'Blue': '50.28%', 'blue': '49.72%', 'green': '0.00%', 'red': '0.00%', 'white': '0.00%', 'yellow': '0.00%'}}",0.6975863390186874,0.8186538872928107,0.8913318234454074,83.76764386536374
37,kmeans,boc(euclidean),6,6,"{1: {'Blue': '3.38%', 'blue': '2.88%', 'green': '3.08%', 'red': '85.49%', 'white': '2.83%', 'yellow': '2.34%'}, 2: {'Blue': '35.77%', 'blue': '47.45%', 'green': '0.00%', 'red': '16.79%', 'white': '0.00%', 'yellow': '0.00%'}, 3: {'Blue': '3.68%', 'blue': '2.63%', 'green': '3.10%', 'red': '2.73%', 'white': '2.73%', 'yellow': '85.13%'}, 4: {'Blue': '2.77%', 'blue': '3.10%', 'green': '2.96%', 'red': '2.86%', 'white': '85.60%', 'yellow': '2.72%'}, 5: {'Blue': '3.32%', 'blue': '3.32%', 'green': '85.79%', 'red': '3.00%', 'white': '2.21%', 'yellow': '2.37%'}, 6: {'Blue': '44.36%', 'blue': '45.59%', 'green': '3.18%', 'red': '0.00%', 'white': '3.60%', 'yellow': '3.27%'}}",0.6961639181064881,0.8209280557739901,0.8934268571682662,83.57894736842104
38,kmeans,boc(euclidean),6,6,"{1: {'Blue': '43.52%', 'blue': '46.27%', 'green': '3.35%', 'red': '3.38%', 'white': '0.00%', 'yellow': '3.48%'}, 2: {'Blue': '2.91%', 'blue': '3.01%', 'green': '2.18%', 'red': '3.54%', 'white': '85.40%', 'yellow': '2.96%'}, 3: {'Blue': '3.04%', 'blue': '2.89%', 'green': '2.64%', 'red': '2.69%', 'white': '2.79%', 'yellow': '85.95%'}, 4: {'Blue': '2.77%', 'blue': '2.87%', 'green': '85.35%', 'red': '2.52%', 'white': '3.12%', 'yellow': '3.37%'}, 5: {'Blue': '3.38%', 'blue': '2.92%', 'green': '3.49%', 'red': '85.00%', 'white': '2.35%', 'yellow': '2.86%'}, 6: {'Blue': '39.14%', 'blue': '43.99%', 'green': '0.13%', 'red': '0.00%', 'white': '16.73%', 'yellow': '0.00%'}}",0.6898525272068409,0.8131138500428087,0.889562755426981,83.30068560235064
39,kmeans,boc(euclidean),6,6,"{1: {'Blue': '44.25%', 'blue': '42.13%', 'green': '3.56%', 'red': '3.30%', 'white': '3.69%', 'yellow': '3.07%'}, 2: {'Blue': '3.65%', 'blue': '2.98%', 'green': '2.05%', 'red': '3.39%', 'white': '2.67%', 'yellow': '85.26%'}, 3: {'Blue': '2.83%', 'blue': '3.08%', 'green': '2.53%', 'red': '2.73%', 'white': '86.20%', 'yellow': '2.63%'}, 4: {'Blue': '2.29%', 'blue': '3.05%', 'green': '85.74%', 'red': '2.89%', 'white': '3.05%', 'yellow': '2.99%'}, 5: {'Blue': '2.90%', 'blue': '3.36%', 'green': '3.04%', 'red': '84.48%', 'white': '3.04%', 'yellow': '3.18%'}, 6: {'Blue': '48.78%', 'blue': '50.93%', 'green': '0.00%', 'red': '0.00%', 'white': '0.14%', 'yellow': '0.14%'}}",0.6944371682116023,0.8219643412919467,0.8930578222285978,83.67037411526795
