,Seed,Linkage Method,Cluster Color Percentage,Silhouette Score,Maximum Color Separation
151,37,ward,"{1: {'green': '19.51%', 'red': '80.49%'}, 2: {'green': '90.7%', 'red': '9.3%'}}",0.5393057228273485,71.19
152,38,single,"{1: {'green': '21.95%', 'red': '78.05%'}, 2: {'green': '97.56%', 'red': '2.44%'}}",0.529854170399399,75.61
153,38,complete,"{1: {'green': '59.76%', 'red': '40.24%'}}",-1.0,0.0
154,38,average,"{1: {'green': '21.95%', 'red': '78.05%'}, 2: {'green': '97.56%', 'red': '2.44%'}}",0.529854170399399,75.61
155,38,ward,"{1: {'green': '21.95%', 'red': '78.05%'}, 2: {'green': '97.56%', 'red': '2.44%'}}",0.529854170399399,75.61
156,39,single,"{1: {'green': '94.59%', 'red': '5.41%'}, 2: {'green': '10.91%', 'red': '89.09%'}}",0.5094056971509544,83.68
157,39,complete,"{1: {'green': '44.57%', 'red': '55.43%'}}",-1.0,0.0
158,39,average,"{1: {'green': '94.59%', 'red': '5.41%'}, 2: {'green': '10.91%', 'red': '89.09%'}}",0.5094056971509544,83.68
159,39,ward,"{1: {'green': '94.59%', 'red': '5.41%'}, 2: {'green': '10.91%', 'red': '89.09%'}}",0.5094056971509544,83.68
160,40,single,"{1: {'green': '21.43%', 'red': '78.57%'}, 2: {'green': '94.12%', 'red': '5.88%'}}",0.5408197628397532,72.69
161,40,complete,"{1: {'green': '56.07%', 'red': '43.93%'}}",-1.0,0.0
162,40,average,"{1: {'green': '21.43%', 'red': '78.57%'}, 2: {'green': '94.12%', 'red': '5.88%'}}",0.5408197628397532,72.69
163,40,ward,"{1: {'green': '21.43%', 'red': '78.57%'}, 2: {'green': '94.12%', 'red': '5.88%'}}",0.5408197628397532,72.69
164,41,single,"{1: {'green': '14.29%', 'red': '85.71%'}, 2: {'green': '95.45%', 'red': '4.55%'}}",0.5179279637376045,81.16
165,41,complete,"{1: {'green': '55.81%', 'red': '44.19%'}}",-1.0,0.0
166,41,average,"{1: {'green': '14.29%', 'red': '85.71%'}, 2: {'green': '95.45%', 'red': '4.55%'}}",0.5179279637376045,81.16
167,41,ward,"{1: {'green': '14.29%', 'red': '85.71%'}, 2: {'green': '95.45%', 'red': '4.55%'}}",0.5179279637376045,81.16
168,42,single,"{1: {'green': '84.38%', 'red': '15.62%'}, 2: {'green': '8.0%', 'red': '92.0%'}}",0.5071834253006497,76.38
169,42,complete,"{1: {'green': '37.8%', 'red': '62.2%'}}",-1.0,0.0
